,Gender.Weights,Age Group.Weights,ADM1.Weights,Total Weights,Country,Gender,Age Group,Admin1,SEC,Age,BirthYear,Awareness,Urban/Rural,BiggestChallenge,LevelConcern,Concerns,RiskAwareness,Tested,VirusPrevention,PreventativeMeasures: Avoiding public places,PreventativeMeasures: Avoiding public transport,PreventativeMeasures: Increasing hygiene,PreventativeMeasures: Other,PreventativeMeasures: Working from home,HandWashing,SocialDistancing,HealthBehavior,EconomicImpact,MarketOperability,FoodLocations,FoodLocations2,FoodShopping,FoodAmount,Foodworry,BrandPurchase,NonEssentialItems,GovernmentTrust,CommercialTrust: Banks,CommercialTrust: Brands,CommercialTrust: Other,CommercialTrust: Retailers,CommercialTrust: Telecommuncations,InitiativeTaken: Limited store traffic,InitiativeTaken: None,InitiativeTaken: Sectioned intercepts,InitiativeTaken: Staff in protective gear,Groups: Brands,Groups: Governments,Groups: NGOs,Groups: Private Sector,Groups: Retailers,InformationSources: Friends/family,InformationSources: Government messages,InformationSources: Newspapers,InformationSources: Other,InformationSources: Radio,InformationSources: Social Media,InformationSources: TV,SocialMedia,MediaConsumption,StayPositive
823,1.0928961748633879,1.0909333333333333,0.9695840270314092,1.1560126060722753,Kenya,Female,15-25,Siaya,C1,20 - 29,1995 and above,Yes,Urban area,Transportation,4,Economic impact,Yes,No,Yes,True,True,True,False,False,More than 5 times,No,Go to hospital,4,Some are open,No,,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,Media outlets,Consuming more,being with family and other recovery of patients gives me hope
824,0.9216589861751152,1.0909333333333333,0.9770836400034699,0.9824268316446563,Kenya,Male,15-25,Nakuru,A,20 - 29,1995 and above,Yes,Urban area,Transport,1,Contracting the disease,Yes,Yes - tested negative,Yes,False,False,False,False,True,More than 5 times,No,Go to hospital,1,Some are open,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Increased,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,,No change,Staying home
825,0.9216589861751152,0.8944537815126051,0.9948019555610026,0.8200961944771182,Kenya,Male,26-35,Kisii,B,30 - 39,1984 - 1994,Yes,Urban area,Getting food from market since markets are closed completely,5,Local infections,Yes,No,Yes,True,True,True,False,False,More than 5 times,No,Go to hospital,5,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True,True,Media outlets,Consuming more,Staying home with family
826,1.0928961748633879,1.0909333333333333,1.0941262333528972,1.3045013976383828,Kenya,Female,15-25,Kirinyaga,B,20 - 29,NaN,Yes,Urban area,Access to preventive materials against corana virus,5,Contracting the disease,Yes,No,Yes,True,True,True,False,True,More than 5 times,Yes,Go to hospital,4,Most are open,No,,Less often than usual,Same as usual,No,,Decreased,1,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,True,Health organizations,Consuming more,Reading novels
827,1.0928961748633879,0.8944537815126051,0.9743513464884586,0.9524724004245905,Kenya,Female,26-35,Kericho,C1,30 - 39,1984 - 1994,Yes,Rural area,Corona virus,5,Local infections,Yes,No,Yes,False,False,True,False,False,More than 5 times,Yes,Stay home,5,Most are open,No,,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,,Consuming less,Hope
828,1.0928961748633879,1.0909333333333333,0.7741298492834289,0.9229771113787998,Kenya,Female,15-25,Nairobi,B,20 - 29,NaN,Yes,Urban area,Unemployment,5,Economic impact,Yes,No,Yes,True,True,True,True,False,More than 5 times,Yes,Go to hospital,5,Most are closed,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,True,True,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,Health organizations,No change,PrayersOptimismGovernment Updates & precautions takenGood news of Covid-19 survivors.
829,0.9216589861751152,0.8944537815126051,1.0292978256151206,0.8485339469346974,Kenya,Male,26-35,Uasin Gishu,C1,20 - 29,1984 - 1994,Yes,Rural area,Food security,5,Local infections,Yes,No,Yes,True,False,False,False,False,More than 5 times,No,Go to hospital,5,Most are open,No,,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,Consuming less,Watching movie and going to the farm
830,1.0928961748633879,0.8944537815126051,0.9501866830326792,0.9288503516737693,Kenya,Female,26-35,Migori,B,30 - 39,1984 - 1994,Yes,Urban area,Not being able to get home early,5,Economic impact,Yes,No,Yes,False,False,True,False,False,More than 5 times,No,Go to hospital,5,Most are open,Yes,Wholesalers,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,Media outlets,Consuming more,The fact that some individuals have recovered from the dreaded virus and also because Covid-19 is manageable
831,0.9702970297029703,1.044776119402985,1.1111111111111112,1.1263812948459022,Nigeria,Male,26-35,Adamawa,D,30 - 39,1984 - 1994,Yes,Urban area,Insecurity of life and business most especially during lockdown period cause by pandemic. Lack of resources such as food to cope with this hard life.,5,Economic impact,No,Yes - tested negative,Yes,True,False,False,False,False,More than 5 times,No,Go to hospital,5,Most are closed,Yes,Hypermarkets,Less often than usual,Same as usual,No,,Decreased,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,Media outlets,Consuming more,Movie
832,1.0928961748633879,0.9917557251908395,1.0036612221631336,1.0878543860462544,Kenya,Female,36+,Meru,B,30 - 39,1974 - 1984,Yes,Rural area,Basic needs especially food,4,Contracting the disease,Yes,No,Yes,True,False,True,False,False,3-5 times,Yes,Go to hospital,4,All are open,No,,More often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,Media outlets,Consuming more,GodBeing grateful for being heathyPraying Relaxing
833,0.7722007722007722,1.7556756756756755,0.3799530040541611,0.5151152487396077,Zambia,Male,36+,Lusaka,C1,30 - 39,1974 - 1984,Yes,Urban area,Employment,5,Contracting the disease,Yes,Not sure,Yes,False,False,True,False,False,More than 5 times,No,Go to hospital,5,Most are open,No,,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,No change,2,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,Health organizations,Consuming more,Deciding not to worry at all
834,1.0928961748633879,0.8944537815126051,1.0036612221631336,0.9811241262528717,Kenya,Female,26-35,Meru,C1,20 - 29,1984 - 1994,Yes,Rural area,walking to work,1,Economic impact,Yes,Yes - tested negative,Yes,False,False,True,False,False,More than 5 times,Yes,Go to hospital,1,Some are open,No,,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,Media outlets,Consuming more,"having food,listening to redio"
835,1.0928961748633879,0.9917557251908395,1.0451670193939164,1.1328419401798488,Kenya,Female,36+,Kilifi,B,30 - 39,1974 - 1984,Yes,Urban area,How people are not taking serious on advise given to avoid contracting covid 19,5,Local infections,Yes,Yes - tested positive,Yes,True,True,True,False,True,More than 5 times,No,Go to hospital,5,Most are closed,No,,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,Friends/family,Consuming less,Sanitization on maintaining hygien at all times.
836,1.0928961748633879,1.0909333333333333,0.791171283511668,0.943295219190159,Kenya,Female,15-25,Kajiado,C1,20 - 29,NaN,Yes,Urban area,Surviving during this corona virus period.,5,Contracting the disease,Yes,No,Yes,True,False,True,True,True,1-2 times,Yes,Stay home,5,Most are open,No,,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,Friends/family,Consuming more,Bonding with familyGames and puzzles beibg sent in various groupsMemes being shared
837,0.9216589861751152,1.0909333333333333,0.9770836400034699,0.9824268316446563,Kenya,Male,15-25,Nakuru,C1,20 - 29,1995 and above,Yes,Rural area,hot sun,4,Travel restrictions,No,Yes - tested negative,Yes,False,False,True,False,False,3-5 times,No,Go to hospital,4,Some are open,Yes,Other,Same as usual [no change],Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,,Consuming more,"Online chatting, people recovering from the disease"
838,0.9216589861751152,1.0909333333333333,0.984657804235336,0.9900424152692496,Kenya,Male,15-25,Turkana,C1,20 - 29,1995 and above,Yes,Urban area,Staying at home not doing any job,5,Contracting the disease,No,No,Yes,False,True,True,False,True,More than 5 times,No,Go to hospital,5,Some are open,Yes,Wholesalers,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,,Consuming more,Atlist some of the people who tested positive have recovered
839,1.0928961748633879,0.9917557251908395,1.012018725994669,1.0969129677656309,Kenya,Female,36+,Kakamega,C1,30 - 39,1974 - 1984,Yes,Rural area,Corona virus,5,Global infections,Yes,No,Yes,False,False,True,False,False,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Supermarkets,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,False,True,,Consuming more,"Hygiene, quarantine"
840,0.9216589861751152,1.0909333333333333,0.8222290365430279,0.8267254042390235,Kenya,Male,15-25,Baringo,B,20 - 29,1995 and above,Yes,Urban area,Money,3,Economic impact,Yes,Yes - tested negative,Yes,False,False,True,False,False,3-5 times,Yes,Go to hospital,3,Most are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Governments,Consuming less,Cleaning home
841,1.0928961748633879,1.0909333333333333,0.94551562509672,1.127316407219142,Kenya,Female,15-25,Bomet,C1,20 - 29,NaN,Yes,Rural area,Unemployment,5,Local infections,Yes,No,Yes,True,False,True,False,False,3-5 times,Yes,Go to hospital,5,Most are open,No,,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,Friends/family,Consuming more,"Staying home when not necessary to go out, recent recoveries"
842,0.7722007722007722,0.9569590643274855,3.6236928368905157,2.6777804684177293,Zambia,Male,15-25,Muchinga,B,20 - 29,1995 and above,Yes,Urban area,Corona virus or covid 19,5,Economic impact,Yes,No,Yes,False,False,True,False,False,3-5 times,No,Go to hospital,5,Most are closed,Yes,Other,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,,Consuming more,Prayer
843,1.0,1.0,1.0,1.0,Mozambique,Female,15-25,Zambézia,C1,20 - 29,1995 and above,Yes,Urban area,,5,Economic impact,Yes,No,Yes,False,False,True,False,False,More than 5 times,Yes,Go to hospital,4,Most are open,No,,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,,Consuming more,
844,1.0928961748633879,1.0909333333333333,0.9501866830326792,1.1328856015407474,Kenya,Female,15-25,Migori,C1,20 - 29,1995 and above,Yes,Urban area,The cost of living gone so due to the coronavirus pandemic,5,Local infections,Yes,No,Yes,True,True,True,False,True,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Wholesalers,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True,True,Media outlets,Consuming more,The messages I get about China that the cases have reduced
845,1.0928961748633879,0.8944537815126051,0.9576458717521482,0.9361420451788461,Kenya,Female,26-35,Vihiga,C1,20 - 29,1984 - 1994,Yes,Rural area,Finance,5,Contracting the disease,Yes,No,Yes,True,False,True,False,False,More than 5 times,Yes,Stay home,5,Some are open,No,,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,Governments,Consuming less,Prayers to God.
846,0.7722007722007722,0.6867096774193548,0.8756238034331587,0.4643238143600718,Zambia,Male,26-35,Central,C1,30 - 39,1984 - 1994,Yes,Urban area,Corona virus,3,Economic impact,Yes,No,Yes,False,False,False,False,True,More than 5 times,Yes,Go to doctor,2,Some are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,No,,Decreased,1,False,False,False,True,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,,No change,Everything
847,0.9216589861751152,0.8944537815126051,0.9743513464884586,0.8032370934456224,Kenya,Male,26-35,Kericho,C1,30 - 39,1984 - 1994,Yes,Rural area,water access,3,Contracting the disease,Yes,No,Yes,True,True,False,False,False,3-5 times,No,Go to doctor,2,All are open,No,,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,Media outlets,Consuming more,Stay home
848,1.4184397163120568,0.9569590643274855,0.3799530040541611,0.5157439308483508,Zambia,Female,15-25,Lusaka,A,20 - 29,NaN,Yes,Urban area,Corona virus,5,Economic impact,Yes,Not sure,Yes,True,False,False,False,False,3-5 times,Yes,Go to hospital,5,All are open,No,,Less often than usual,Bigger packsize than usual,No,,Decreased,1,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,Media outlets,Consuming more,Supportive husband and daughter. Listening to my favourite gospel songs and a positive mind knowing and believing it shall all pass
849,1.0303030303030303,1.0344827586206897,1.1428571428571428,1.218092252575011,Nigeria,Female,15-25,Abia,D,20 - 29,1995 and above,Yes,Urban area,Getting a job,5,Global infections,Yes,No,Yes,True,False,False,False,False,More than 5 times,Yes,Not sure,5,All are closed,No,,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,Media outlets,Consuming more,The word God even though sometimes I don't know what to even think
850,0.9216589861751152,1.0909333333333333,0.9750882003741145,0.980420479933764,Kenya,Male,15-25,Nandi,C1,20 - 29,NaN,Yes,Rural area,Covid-19,3,Economic impact,Yes,Yes - tested positive,Yes,True,False,False,False,False,3-5 times,No,Go to hospital,4,Most are closed,No,,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,Media outlets,Consuming more,Heard that some have recovered fully and most citizens obeying government directions
851,0.9702970297029703,1.0344827586206897,0.631578947368421,0.6339508724012147,Nigeria,Male,15-25,Borno,C2,20 - 29,1995 and above,Yes,Urban area,isolation,5,Travel restrictions,No,No,Yes,True,False,False,False,False,1-2 times,Yes,Go to hospital,5,Most are open,Yes,Wholesalers,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Increased,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,Friends/family,Consuming less,Hand Sanitizer
852,1.0928961748633879,1.0909333333333333,0.9765124392202381,1.1642731916502713,Kenya,Female,15-25,Murang'a,B,20 - 29,1995 and above,Yes,Rural area,Electricity power outrages,5,Contracting the disease,Yes,No,Yes,True,True,True,False,True,More than 5 times,Yes,Go to hospital,5,Some are open,No,,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,3,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,Media outlets,Consuming more,I am able to explore my other hobbies
853,0.9216589861751152,1.0909333333333333,0.9770836400034699,0.9824268316446563,Kenya,Male,15-25,Nakuru,A,20 - 29,NaN,Yes,Urban area,Poor transport facilities,4,Economic impact,Yes,No,Yes,False,False,True,False,True,3-5 times,Yes,Go to doctor,4,Some are open,No,,Less often than usual,Bigger packsize than usual,No,,Decreased,4,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,Health organizations,No change,I'm a biotechnology expert so I don't think there's too much to worry.
854,0.7722007722007722,0.9569590643274855,0.3799530040541611,0.28077179246956546,Zambia,Male,15-25,Lusaka,C1,20 - 29,NaN,Yes,Urban area,Unemployment,5,Economic impact,Yes,No,Yes,False,False,True,False,False,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Wholesalers,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,Media outlets,Consuming more,My family
855,0.9216589861751152,1.0909333333333333,0.9731858482510416,0.9785077247791117,Kenya,Male,15-25,Mombasa,C1,20 - 29,1995 and above,Yes,Urban area,Food,5,Economic impact,Yes,No,Yes,True,False,False,False,False,More than 5 times,No,Go to hospital,5,Some are open,Yes,Other,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,Consuming less,Jesus Christ
856,0.9216589861751152,1.0909333333333333,1.771136014844338,1.780821489825668,Kenya,Male,15-25,Mandera,C2,20 - 29,1995 and above,Yes,Urban area,Outburst of covid-19 in the country,5,Travel restrictions,No,Yes - tested positive,Yes,True,True,True,False,True,More than 5 times,No,Go to hospital,5,Some are open,No,,More often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,5,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,Media outlets,Consuming more,Staying home
857,1.0303030303030303,0.9333333333333332,1.0,0.9616161616161615,Nigeria,Female,36+,Osun,C1,50 - 59,1964 - 1974,Yes,Urban area,Not able to go out for shopping.,5,Global infections,No,No,Yes,True,False,False,False,False,More than 5 times,Yes,Go to hospital,5,All are closed,No,,More often than usual,Bigger packsize than usual,No,,Decreased,1,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,,Consuming more,"My children and grandchildren are at home. Am happy with their presence. Also,am spending little time to work on my Ph. D proposal.All these make me happy."
858,0.9216589861751152,1.0909333333333333,1.0941262333528972,1.100109473584443,Kenya,Male,15-25,Kirinyaga,B,20 - 29,1995 and above,Yes,Rural area,Biggest challenge today is lack of enough money,5,Economic impact,Yes,No,Yes,False,False,True,False,False,More than 5 times,Yes,Stay home,5,Most are open,Yes,Wholesalers,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,Governments,Consuming more,Self Quarantine
859,1.4184397163120568,0.9569590643274855,0.3799530040541611,0.5157439308483508,Zambia,Female,15-25,Lusaka,C1,20 - 29,NaN,Yes,Urban area,Unable to move freely cause of the coronavirus,5,Local infections,Yes,Not sure,Yes,False,False,True,False,False,More than 5 times,No,Go to hospital,5,Some are open,No,,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,Media outlets,Consuming more,Faith in God cause has never failed and nevr wil he. also my family is the reason that which z keeping me going.
860,1.0928961748633879,0.8944537815126051,1.0292978256151206,1.0061850627586302,Kenya,Female,26-35,Uasin Gishu,C1,30 - 39,1984 - 1994,Yes,Urban area,Corona virus,5,Local infections,Yes,No,Yes,True,True,False,False,False,More than 5 times,No,Go to doctor,5,Some are open,Yes,Supermarkets,Same as usual [no change],Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,True,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,Media outlets,Consuming more,that other people are recovering
861,1.0928961748633879,0.9917557251908395,0.8222290365430279,0.8912025731253507,Kenya,Female,36+,Baringo,B,30 - 39,1974 - 1984,Yes,Urban area,Going out for shopping,5,Local infections,No,No,Yes,True,False,False,False,False,More than 5 times,No,Go to hospital,5,Some are open,No,,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,Media outlets,Consuming more,Watching television and staying at home. Reading the bible
862,0.7722007722007722,0.9569590643274855,1.0571430641117385,0.7811912258630581,Zambia,Male,15-25,Copperbelt,C1,20 - 29,1995 and above,Yes,Urban area,a good person and help you complete your survey about corona  My biggest problem today is traffic jams.,5,Economic impact,Yes,No,Yes,True,False,False,False,False,3-5 times,Yes,Stay home,1,All are open,No,,Same as usual [no change],Bigger packsize than usual,No,,No change,1,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,Governments,No change,K200 in my account now
863,1.4184397163120568,0.9569590643274855,0.3799530040541611,0.5157439308483508,Zambia,Female,15-25,Lusaka,C1,20 - 29,1995 and above,Yes,Urban area,Coronavirus,5,Contracting the disease,Yes,No,Yes,False,False,True,False,False,3-5 times,Yes,Go to doctor,5,Most are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,1,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,,Consuming more,The videos how to stop the spread
864,1.0928961748633879,1.0909333333333333,0.9731858482510416,1.160306974191624,Kenya,Female,15-25,Mombasa,A,20 - 29,NaN,Yes,Urban area,Interacting with my collegues due to pedemic outbreak,3,Contracting the disease,No,No,Yes,True,False,False,False,False,More than 5 times,No,Go to hospital,3,Some are open,No,,Less often than usual,Bigger packsize than usual,No,,Decreased,3,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True,Media outlets,Consuming more,Much prayer to the Almighty God because He is the only hope to the entire world
865,1.0928961748633879,0.8944537815126051,0.791171283511668,0.7734056244384621,Kenya,Female,26-35,Kajiado,B,30 - 39,1984 - 1994,Yes,Urban area,Roads are unworthy,3,Local infections,Yes,Yes - tested negative,Yes,True,False,False,False,False,More than 5 times,No,Go to hospital,4,Some are open,Yes,Wholesalers,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,,Consuming more,"Keeeping highy hygine,  washing my hands more times,  government keep briefing us,  praying and believing God for everythinh"
866,1.0,1.0,1.0,1.0,Mozambique,Male,26-35,Nampula,C1,30 - 39,1984 - 1994,Yes,Rural area,,5,Contracting the disease,Yes,No,Yes,False,False,True,False,False,More than 5 times,Yes,Go to hospital,3,Most are open,No,,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,Consuming less,
867,1.0,1.0,1.0,1.0,Mozambique,Female,15-25,Zambézia,C1,20 - 29,1995 and above,Yes,Urban area,,5,Global infections,Yes,No,Yes,False,False,False,True,False,More than 5 times,No,Go to hospital,5,Some are open,Yes,Other,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,True,Other,No change,
868,0.9216589861751152,0.8944537815126051,0.9695840270314092,0.7993070041220866,Kenya,Male,26-35,Siaya,B,30 - 39,1984 - 1994,Yes,Urban area,Fear of contracting covid-19,5,Contracting the disease,Yes,No,Yes,True,False,False,False,False,More than 5 times,No,Stay home,5,Most are open,No,,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False,True,True,Media outlets,Consuming more,Am not happy at all. Am just optimistic that God will help us sail through. We looked upon our government but it has failed us a hundred folds.
869,0.9216589861751152,0.8944537815126051,1.049164937347865,0.8649120236324732,Kenya,Male,26-35,Kitui,C1,20 - 29,1984 - 1994,Yes,Rural area,Accessing health facilities,5,Economic impact,Yes,Yes - tested negative,Yes,True,False,False,False,False,More than 5 times,Yes,Stay home,5,Some are open,Yes,Wholesalers,More often than usual,Same as usual,No,,Increased,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,,No change,Being home because am safe here
870,0.9216589861751152,0.8944537815126051,1.062292073495697,0.8757337900544632,Kenya,Male,26-35,West Pokot,B,20 - 29,1984 - 1994,Yes,Urban area,Finance,5,Global infections,Yes,Yes - tested negative,Yes,True,False,False,False,False,More than 5 times,No,Go to hospital,5,Some are open,Yes,Wholesalers,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,No change,Government putting intervention to control spread of diseases
871,0.9216589861751152,1.0909333333333333,0.9750882003741145,0.980420479933764,Kenya,Male,15-25,Nandi,D,20 - 29,NaN,Yes,Rural area,Money,5,Contracting the disease,Yes,No,Yes,True,False,False,False,False,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Supermarkets,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,4,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,,Consuming more,My phoneGovernment
872,0.9216589861751152,0.9917557251908395,0.9634086130371545,0.8806138319610729,Kenya,Male,36+,Busia,C1,40 - 49,1974 - 1984,Yes,Rural area,Fear of the corona virus,5,Economic impact,Yes,No,Yes,False,False,True,False,True,3-5 times,Yes,Not sure,5,Some are open,No,,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,True,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,Health organizations,Consuming more,Staying at homeLess movementsWashing hands more often
873,1.0928961748633879,0.9917557251908395,0.9892456521990942,1.0722295510257898,Kenya,Female,36+,Kiambu,C1,40 - 49,1974 - 1984,Yes,Rural area,Lack of job opportunities opportunities,3,Other,Yes,No,No,False,False,False,False,False,3-5 times,No,Go to doctor,3,Most are closed,No,,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,True,,Consuming more,Hobbies like playing indoor games using my phone
874,0.9216589861751152,1.0909333333333333,1.0292978256151206,1.034926551051664,Kenya,Male,15-25,Uasin Gishu,C1,20 - 29,1995 and above,Yes,Urban area,lack of money & electric,5,Contracting the disease,Yes,Yes - tested positive,Yes,False,False,True,False,False,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,True,,No change,i am healthy & i have hope that God will help us overcome this covid-19
